ResponseId,Q,A.Code,B.Code,Winner,Loser
R_w1Lz1VKsgS8MYKt,3141,Brownies,Cashew nuts,Cashew nuts,Brownies
R_3lY01gu9rg2DhtI,3142,Popcorn,Mango,Mango,Popcorn
R_W0tu5cU9H9KVFPX,3143,Honey,Mac n cheese,Mac n cheese,Honey
R_1GBMalERvY4YaQx,3144,Cod,Steak,Cod,Steak
R_eM79wWQHFSyZRPb,3144,Cod,Steak,Steak,Cod
R_2fHgzRZZAyze0oB,3145,Apple pie,Courgette,Apple pie,Courgette
R_w5bx4uWq1BMU9qx,3145,Apple pie,Courgette,Apple pie,Courgette
R_w1Lz1VKsgS8MYKt,3146,Blue cheese,Blueberries,Blue cheese,Blueberries
R_eUOZej0ZzFYzbHj,3147,Soup,Rice,Rice,Soup
R_w1Lz1VKsgS8MYKt,3147,Soup,Rice,Rice,Soup
R_ePtY8NIFk06EYAF,3149,Pizza,Pulled pork,Pizza,Pulled pork
R_vjWHmHZ7Yqb3DNv,3150,Peas,Chocolate chip muffin,Chocolate chip muffin,Peas
R_eM79wWQHFSyZRPb,3150,Peas,Chocolate chip muffin,Chocolate chip muffin,Peas
R_W0tu5cU9H9KVFPX,3150,Peas,Chocolate chip muffin,Chocolate chip muffin,Peas
R_vjWHmHZ7Yqb3DNv,3153,Cashew nuts,Cabbage,Cashew nuts,Cabbage
R_2YgGNJSTi4ugpGG,3155,Rice,Cheesecake,Cheesecake,Rice
R_vjWHmHZ7Yqb3DNv,3158,Steak,Rice,Steak,Rice
R_w5bx4uWq1BMU9qx,3158,Steak,Rice,Steak,Rice
R_eM79wWQHFSyZRPb,3159,Orange,Grapes,Orange,Grapes
R_2fHgzRZZAyze0oB,3160,Mushroom,Gingerbread,Gingerbread,Mushroom
R_2YgGNJSTi4ugpGG,3161,Baked beans,Peas,Baked beans,Peas
R_3lY01gu9rg2DhtI,3162,Soup,Cookies/biscuits,Cookies/biscuits,Soup
R_3lY01gu9rg2DhtI,3163,Kidney beans,Kiwi,Kiwi,Kidney beans
R_w1Lz1VKsgS8MYKt,3163,Kidney beans,Kiwi,Kiwi,Kiwi
R_1GBMalERvY4YaQx,3164,Cod,Hummus,Cod,Hummus
R_e8UYXH2jdNi46vT,3165,Courgette,Butternut squash,Butternut squash,Courgette
R_w1Lz1VKsgS8MYKt,3165,Courgette,Butternut squash,Butternut squash,Butternut squash
R_2YgGNJSTi4ugpGG,3167,Nachos,Crepes,Nachos,Crepes
R_2fHgzRZZAyze0oB,3167,Nachos,Crepes,Crepes,Nachos
R_1GBMalERvY4YaQx,3169,Banana,Granola,Granola,Banana
R_2fHgzRZZAyze0oB,3170,Carrot,Brownies,Brownies,Carrot
R_3lY01gu9rg2DhtI,3171,Strawberries,Mango,Mango,Strawberries
R_vjWHmHZ7Yqb3DNv,3171,Strawberries,Mango,Strawberries,Mango
R_w1Lz1VKsgS8MYKt,3172,Granola,Peanuts,Granola,Peanuts
R_3lY01gu9rg2DhtI,3172,Granola,Peanuts,Granola,Peanuts
R_1GBMalERvY4YaQx,3173,Boiled egg,Spinach,Boiled egg,Spinach
R_w1Lz1VKsgS8MYKt,3173,Boiled egg,Spinach,Spinach,Boiled egg
R_3lY01gu9rg2DhtI,3174,Orange,Fried eggs,Fried eggs,Orange
R_eUOZej0ZzFYzbHj,3175,Pancakes,Milk,Pancakes,Milk
R_2fHgzRZZAyze0oB,3178,Pancakes,Onion rings,Onion rings,Pancakes
R_w5bx4uWq1BMU9qx,3180,Carrot cake,Mac n cheese,Carrot cake,Mac n cheese
R_vjWHmHZ7Yqb3DNv,3180,Carrot cake,Mac n cheese,Mac n cheese,Carrot cake
R_vjWHmHZ7Yqb3DNv,3181,Granola,Lamb,Granola,Lamb
R_1GBMalERvY4YaQx,3183,Rice,Chicken nugges,Chicken nugges,Rice
R_2fHgzRZZAyze0oB,3183,Rice,Chicken nugges,Chicken nugges,Rice
R_3lY01gu9rg2DhtI,3183,Rice,Chicken nugges,Chicken nugges,Rice
R_w1Lz1VKsgS8MYKt,3184,Donuts,Cheddar cheese,Donuts,Cheddar cheese
R_3lY01gu9rg2DhtI,3186,Bacon,Sprouts,Bacon,Sprouts
R_eM79wWQHFSyZRPb,3186,Bacon,Sprouts,Bacon,Sprouts
R_vjWHmHZ7Yqb3DNv,3187,Coconut,Marmite/vegemite,Marmite/vegemite,Coconut
R_w5bx4uWq1BMU9qx,3188,Apple pie,Noodles,Apple pie,Noodles
R_ePtY8NIFk06EYAF,3190,Sausage,Poached egg,Sausage,Poached egg
R_e8UYXH2jdNi46vT,3190,Sausage,Poached egg,Sausage,Poached egg
R_2YgGNJSTi4ugpGG,3190,Sausage,Poached egg,Sausage,Poached egg
R_2YgGNJSTi4ugpGG,3191,Strawberries,Prawns,Prawns,Strawberries
R_e8UYXH2jdNi46vT,3192,Gingerbread,Hummus,Gingerbread,Hummus
R_vjWHmHZ7Yqb3DNv,3192,Gingerbread,Hummus,Hummus,Gingerbread
R_w5bx4uWq1BMU9qx,3193,Steak,Cookies/biscuits,Cookies/biscuits,Steak
R_e8UYXH2jdNi46vT,3193,Steak,Cookies/biscuits,Cookies/biscuits,Steak
R_W0tu5cU9H9KVFPX,3194,Carrot cake,Sushi,Sushi,Carrot cake
R_3lY01gu9rg2DhtI,3195,Granola,Baked potato,Granola,Baked potato
R_w1Lz1VKsgS8MYKt,3196,Brocolli,Ice cream,Ice cream,Brocolli
R_W0tu5cU9H9KVFPX,3197,Cabbage,Apple,Apple,Cabbage
R_vjWHmHZ7Yqb3DNv,3197,Cabbage,Apple,Cabbage,Apple
R_e8UYXH2jdNi46vT,3198,Baked potato,Nachos,Nachos,Baked potato
R_3lY01gu9rg2DhtI,3199,Chocolate chip muffin,Bacon,Chocolate chip muffin,Bacon
R_eUOZej0ZzFYzbHj,3199,Chocolate chip muffin,Bacon,Chocolate chip muffin,Bacon
R_eUOZej0ZzFYzbHj,3200,Ham,Melon,Ham,Melon
R_1GBMalERvY4YaQx,3200,Ham,Melon,Ham,Melon
R_2fHgzRZZAyze0oB,3201,Melon,Mango,Mango,Melon
R_2YgGNJSTi4ugpGG,3201,Melon,Mango,Melon,Mango
R_e8UYXH2jdNi46vT,3201,Melon,Mango,Melon,Mango
R_2fHgzRZZAyze0oB,3203,Hummus,Yogurt,Yogurt,Hummus
R_w5bx4uWq1BMU9qx,3204,Cod,Grapes,Cod,Grapes
R_e8UYXH2jdNi46vT,3205,Fried eggs,Donuts,Donuts,Fried eggs
R_w1Lz1VKsgS8MYKt,3206,Bacon,Kiwi,Kiwi,Bacon
R_3lY01gu9rg2DhtI,3207,Milk chocolate,Kiwi,Milk chocolate,Kiwi
R_w5bx4uWq1BMU9qx,3207,Milk chocolate,Kiwi,Milk chocolate,Kiwi
R_eM79wWQHFSyZRPb,3208,Popcorn,Strawberries,Popcorn,Strawberries
R_W0tu5cU9H9KVFPX,3208,Popcorn,Strawberries,Popcorn,Strawberries
R_ePtY8NIFk06EYAF,3208,Popcorn,Strawberries,Popcorn,Strawberries
R_ePtY8NIFk06EYAF,3209,Sausage,Smoked salmon,Smoked salmon,Sausage
R_eUOZej0ZzFYzbHj,3210,Melon,Strawberries,Strawberries,Melon
R_1GBMalERvY4YaQx,3210,Melon,Strawberries,Strawberries,Melon
R_w5bx4uWq1BMU9qx,3211,Bacon,Croissant,Bacon,Croissant
R_2fHgzRZZAyze0oB,3211,Bacon,Croissant,Croissant,Bacon
R_3lY01gu9rg2DhtI,3211,Bacon,Croissant,Bacon,Croissant
R_e8UYXH2jdNi46vT,3212,Rocket/arugula ,Sushi,Sushi,Rocket/arugula 
R_W0tu5cU9H9KVFPX,3212,Rocket/arugula ,Sushi,Sushi,Rocket/arugula 
R_eUOZej0ZzFYzbHj,3214,Mac n cheese,Coconut,Mac n cheese,Coconut
R_W0tu5cU9H9KVFPX,3214,Mac n cheese,Coconut,Mac n cheese,Coconut
R_w1Lz1VKsgS8MYKt,3216,Tacos,Kidney beans,Kidney beans,Kidney beans
R_eM79wWQHFSyZRPb,3216,Tacos,Kidney beans,Kidney beans,Tacos
R_2fHgzRZZAyze0oB,3217,Grapes,Mac n cheese,Mac n cheese,Grapes
R_1GBMalERvY4YaQx,3217,Grapes,Mac n cheese,Mac n cheese,Grapes
R_vjWHmHZ7Yqb3DNv,3218,Chips/fries,Ham,Chips/fries,Ham
R_ePtY8NIFk06EYAF,3218,Chips/fries,Ham,Chips/fries,Ham
R_eM79wWQHFSyZRPb,3218,Chips/fries,Ham,Chips/fries,Ham
R_w5bx4uWq1BMU9qx,3220,Courgette,Kidney beans,Kidney beans,Courgette
R_2fHgzRZZAyze0oB,3220,Courgette,Kidney beans,Kidney beans,Courgette
R_e8UYXH2jdNi46vT,3221,Onion rings,Rocket/arugula ,Rocket/arugula ,Onion rings
R_1GBMalERvY4YaQx,3222,Sushi,Onion,Sushi,Onion
R_e8UYXH2jdNi46vT,3225,Brownies,Yogurt,Brownies,Yogurt
R_eM79wWQHFSyZRPb,3226,Brocolli,Milk,Milk,Brocolli
R_2YgGNJSTi4ugpGG,3226,Brocolli,Milk,Milk,Brocolli
R_w5bx4uWq1BMU9qx,3227,Oysters,Sausage,Sausage,Oysters
R_eM79wWQHFSyZRPb,3228,Apple,Orange,Apple,Orange
R_2fHgzRZZAyze0oB,3229,Pepperoni,Bread,Bread,Pepperoni
R_eUOZej0ZzFYzbHj,3230,Onion,Apple pie,Apple pie,Onion
R_2fHgzRZZAyze0oB,3232,Ice cream,Falafel,Ice cream,Falafel
R_eM79wWQHFSyZRPb,3232,Ice cream,Falafel,Ice cream,Falafel
R_vjWHmHZ7Yqb3DNv,3233,Marmite/vegemite,Orange,Orange,Marmite/vegemite
R_W0tu5cU9H9KVFPX,3234,Bread,Orange,Bread,Orange
R_w5bx4uWq1BMU9qx,3234,Bread,Orange,Bread,Orange
R_eM79wWQHFSyZRPb,3236,Cod,Burrito,Cod,Burrito
R_w1Lz1VKsgS8MYKt,3239,Aubergine,Smoked salmon,Smoked salmon,Aubergine
R_1GBMalERvY4YaQx,3240,Tacos,Carrot cake,Tacos,Carrot cake
R_3lY01gu9rg2DhtI,3240,Tacos,Carrot cake,Carrot cake,Tacos
R_eUOZej0ZzFYzbHj,3241,Cheesecake,Pasta,Cheesecake,Pasta
R_e8UYXH2jdNi46vT,3242,Rocket/arugula ,Pasta,Pasta,Rocket/arugula 
R_w1Lz1VKsgS8MYKt,3243,Chicken nugges,Gingerbread,Chicken nugges,Gingerbread
R_2fHgzRZZAyze0oB,3243,Chicken nugges,Gingerbread,Chicken nugges,Gingerbread
R_3lY01gu9rg2DhtI,3244,Kidney beans,Pancakes,Pancakes,Kidney beans
R_e8UYXH2jdNi46vT,3245,Sausage,Crepes,Crepes,Sausage
R_W0tu5cU9H9KVFPX,3246,Blueberries,Mango,Mango,Blueberries
R_1GBMalERvY4YaQx,3247,Orange,Granola,Orange,Granola
R_2YgGNJSTi4ugpGG,3248,Pulled pork,Croissant,Croissant,Pulled pork
R_1GBMalERvY4YaQx,3248,Pulled pork,Croissant,Croissant,Pulled pork
R_e8UYXH2jdNi46vT,3251,Rocket/arugula ,Noodles,Noodles,Rocket/arugula 
R_w1Lz1VKsgS8MYKt,3251,Rocket/arugula ,Noodles,Noodles,Noodles
R_e8UYXH2jdNi46vT,3252,Cookies/biscuits,Milk chocolate,Milk chocolate,Cookies/biscuits
R_W0tu5cU9H9KVFPX,3252,Cookies/biscuits,Milk chocolate,Milk chocolate,Cookies/biscuits
R_w1Lz1VKsgS8MYKt,3253,Yogurt,Burrito,Burrito,Yogurt
R_w5bx4uWq1BMU9qx,3254,Butternut squash,Yogurt,Yogurt,Butternut squash
R_2fHgzRZZAyze0oB,3254,Butternut squash,Yogurt,Yogurt,Butternut squash
R_eUOZej0ZzFYzbHj,3255,Cod,Mac n cheese,Cod,Mac n cheese
R_ePtY8NIFk06EYAF,3257,Soup,Honey,Honey,Soup
R_w5bx4uWq1BMU9qx,3261,Ham,Baked potato,Baked potato,Ham
R_eUOZej0ZzFYzbHj,3262,Chips/fries,Guacamole,Guacamole,Chips/fries
R_2fHgzRZZAyze0oB,3264,Ice cream,Sweet potatoes,Ice cream,Sweet potatoes
R_eUOZej0ZzFYzbHj,3265,Chocolate chip muffin,Sushi,Chocolate chip muffin,Sushi
R_w5bx4uWq1BMU9qx,3265,Chocolate chip muffin,Sushi,Sushi,Chocolate chip muffin
R_W0tu5cU9H9KVFPX,3267,Lamb,Mac n cheese,Mac n cheese,Lamb
R_2YgGNJSTi4ugpGG,3268,Lamb,Marmite/vegemite,Lamb,Marmite/vegemite
R_2YgGNJSTi4ugpGG,3269,Yogurt,Baked beans,Yogurt,Baked beans
R_vjWHmHZ7Yqb3DNv,3271,Tacos,Courgette,Tacos,Courgette
R_w5bx4uWq1BMU9qx,3271,Tacos,Courgette,Tacos,Courgette
R_2YgGNJSTi4ugpGG,3272,Banana,Baked beans,Banana,Baked beans
R_eM79wWQHFSyZRPb,3274,Sweet potatoes,Nachos,Sweet potatoes,Nachos
R_ePtY8NIFk06EYAF,3275,Melon,Gingerbread,Melon,Gingerbread
R_vjWHmHZ7Yqb3DNv,3276,Baked beans,Falafel,Baked beans,Falafel
R_eUOZej0ZzFYzbHj,3279,Cabbage,Mango,Cabbage,Mango
R_ePtY8NIFk06EYAF,3280,Boiled egg,Victoria sponge cake,Victoria sponge cake,Boiled egg
R_eM79wWQHFSyZRPb,3282,Strawberries,Apple pie,Apple pie,Strawberries
R_w1Lz1VKsgS8MYKt,3282,Strawberries,Apple pie,Apple pie,Strawberries
R_ePtY8NIFk06EYAF,3282,Strawberries,Apple pie,Apple pie,Strawberries
R_eUOZej0ZzFYzbHj,3283,Popcorn,Peanuts,Peanuts,Popcorn
R_ePtY8NIFk06EYAF,3283,Popcorn,Peanuts,Popcorn,Peanuts
R_2YgGNJSTi4ugpGG,3284,Kidney beans,Burger,Burger,Kidney beans
R_1GBMalERvY4YaQx,3284,Kidney beans,Burger,Burger,Kidney beans
R_2YgGNJSTi4ugpGG,3285,Grapes,Dates,Dates,Grapes
R_e8UYXH2jdNi46vT,3286,Coconut,Chips/fries,Chips/fries,Coconut
R_eUOZej0ZzFYzbHj,3286,Coconut,Chips/fries,Chips/fries,Chips/fries
R_eUOZej0ZzFYzbHj,3287,Sushi,Bread,Bread,Sushi
R_w1Lz1VKsgS8MYKt,3287,Sushi,Bread,Bread,Sushi
R_3lY01gu9rg2DhtI,3288,Smoked salmon,Onion,Smoked salmon,Onion
R_2fHgzRZZAyze0oB,3288,Smoked salmon,Onion,Onion,Smoked salmon
R_3lY01gu9rg2DhtI,3289,Tacos,Bread,Tacos,Bread
R_1GBMalERvY4YaQx,3290,Baked potato,Cheddar cheese,Cheddar cheese,Baked potato
R_ePtY8NIFk06EYAF,3290,Baked potato,Cheddar cheese,Baked potato,Cheddar cheese
R_eUOZej0ZzFYzbHj,3292,Dates,Boiled egg,Dates,Boiled egg
R_e8UYXH2jdNi46vT,3293,Orange,Strawberries,Orange,Strawberries
R_ePtY8NIFk06EYAF,3294,Dates,Cheddar cheese,Dates,Cheddar cheese
R_3lY01gu9rg2DhtI,3294,Dates,Cheddar cheese,Cheddar cheese,Dates
R_eUOZej0ZzFYzbHj,3294,Dates,Cheddar cheese,Cheddar cheese,Dates
R_2YgGNJSTi4ugpGG,3295,Onion rings,Croissant,Croissant,Onion rings
R_eM79wWQHFSyZRPb,3296,Cookies/biscuits,Tomato,Cookies/biscuits,Tomato
R_W0tu5cU9H9KVFPX,3299,Pasta,Prawns,Pasta,Prawns
R_w5bx4uWq1BMU9qx,3302,Chocolate chip muffin,Blue cheese,Chocolate chip muffin,Blue cheese
R_2fHgzRZZAyze0oB,3303,Sweet potatoes,Blueberries,Blueberries,Sweet potatoes
R_2YgGNJSTi4ugpGG,3303,Sweet potatoes,Blueberries,Sweet potatoes,Blueberries
R_eM79wWQHFSyZRPb,3304,Crepes,Croissant,Croissant,Crepes
R_W0tu5cU9H9KVFPX,3305,Corn,Poached egg,Poached egg,Corn
R_e8UYXH2jdNi46vT,3307,Avocado,Pepperoni,Avocado,Pepperoni
R_1GBMalERvY4YaQx,3309,Peach,Crisps/chips,Crisps/chips,Peach
R_w1Lz1VKsgS8MYKt,3309,Peach,Crisps/chips,Crisps/chips,Peach
R_eM79wWQHFSyZRPb,3310,Soup,Carrot cake,Carrot cake,Soup
R_eUOZej0ZzFYzbHj,3310,Soup,Carrot cake,Carrot cake,Soup
R_ePtY8NIFk06EYAF,3310,Soup,Carrot cake,Carrot cake,Soup
R_w5bx4uWq1BMU9qx,3311,Crisps/chips,Carrot cake,Carrot cake,Crisps/chips
R_e8UYXH2jdNi46vT,3312,Tacos,Donuts,Tacos,Donuts
R_W0tu5cU9H9KVFPX,3312,Tacos,Donuts,Tacos,Donuts
R_eUOZej0ZzFYzbHj,3313,Popcorn,Lamb,Lamb,Popcorn
R_2fHgzRZZAyze0oB,3314,Tomato,Raspberries,Raspberries,Tomato
R_w5bx4uWq1BMU9qx,3315,Blue cheese,Milk chocolate,Milk chocolate,Blue cheese
R_eUOZej0ZzFYzbHj,3315,Blue cheese,Milk chocolate,Milk chocolate,Blue cheese
R_eUOZej0ZzFYzbHj,3316,Milk chocolate,Mac n cheese,Mac n cheese,Milk chocolate
R_2YgGNJSTi4ugpGG,3316,Milk chocolate,Mac n cheese,Milk chocolate,Mac n cheese
R_w5bx4uWq1BMU9qx,3320,Corn,Lamb,Corn,Lamb
R_vjWHmHZ7Yqb3DNv,3320,Corn,Lamb,Lamb,Corn
R_w5bx4uWq1BMU9qx,3322,Mushroom,Ice cream,Ice cream,Mushroom
R_W0tu5cU9H9KVFPX,3322,Mushroom,Ice cream,Ice cream,Mushroom
R_1GBMalERvY4YaQx,3323,Cabbage,Banana,Banana,Cabbage
R_2YgGNJSTi4ugpGG,3326,Crisps/chips,Kiwi,Crisps/chips,Kiwi
R_eM79wWQHFSyZRPb,3326,Crisps/chips,Kiwi,Crisps/chips,Kiwi
R_2YgGNJSTi4ugpGG,3328,Tomato,Fried eggs,Fried eggs,Tomato
R_2YgGNJSTi4ugpGG,3329,Orange,Noodles,Orange,Noodles
R_eM79wWQHFSyZRPb,3329,Orange,Noodles,Orange,Noodles
R_w5bx4uWq1BMU9qx,3330,Honey,Butternut squash,Honey,Butternut squash
R_1GBMalERvY4YaQx,3331,Ice cream,Apple,Ice cream,Apple
R_3lY01gu9rg2DhtI,3331,Ice cream,Apple,Apple,Ice cream
R_w5bx4uWq1BMU9qx,3331,Ice cream,Apple,Apple,Ice cream
R_e8UYXH2jdNi46vT,3331,Ice cream,Apple,Ice cream,Apple
R_3lY01gu9rg2DhtI,3333,Poached egg,Ham,Poached egg,Ham
R_w1Lz1VKsgS8MYKt,3334,Popcorn,Blue cheese,Blue cheese,Popcorn
R_3lY01gu9rg2DhtI,3334,Popcorn,Blue cheese,Blue cheese,Popcorn
R_eM79wWQHFSyZRPb,3335,Roast chicken,Rocket/arugula ,Rocket/arugula ,Roast chicken
R_w5bx4uWq1BMU9qx,3335,Roast chicken,Rocket/arugula ,Rocket/arugula ,Roast chicken
R_vjWHmHZ7Yqb3DNv,3336,Sushi,Sweet potatoes,Sweet potatoes,Sushi
R_2fHgzRZZAyze0oB,3336,Sushi,Sweet potatoes,Sweet potatoes,Sushi
R_vjWHmHZ7Yqb3DNv,3337,Poached egg,Blueberries,Blueberries,Poached egg
R_1GBMalERvY4YaQx,3337,Poached egg,Blueberries,Poached egg,Blueberries
R_eUOZej0ZzFYzbHj,3338,Cheesecake,Granola,Cheesecake,Granola
R_3lY01gu9rg2DhtI,3338,Cheesecake,Granola,Cheesecake,Granola
R_vjWHmHZ7Yqb3DNv,3340,Bacon,Prawns,Bacon,Prawns
R_W0tu5cU9H9KVFPX,3340,Bacon,Prawns,Bacon,Prawns
R_eM79wWQHFSyZRPb,3340,Bacon,Prawns,Prawns,Bacon
R_2YgGNJSTi4ugpGG,3340,Bacon,Prawns,Prawns,Bacon
R_e8UYXH2jdNi46vT,3341,Baked beans,Brownies,Brownies,Baked beans
R_2YgGNJSTi4ugpGG,3341,Baked beans,Brownies,Brownies,Baked beans
R_e8UYXH2jdNi46vT,3343,Yogurt,Chips/fries,Yogurt,Chips/fries
R_w5bx4uWq1BMU9qx,3344,Pulled pork,Smoked salmon,Smoked salmon,Pulled pork
R_w5bx4uWq1BMU9qx,3346,Kidney beans,Sushi,Sushi,Kidney beans
R_eUOZej0ZzFYzbHj,3349,Noodles,Chips/fries,Noodles,Chips/fries
R_vjWHmHZ7Yqb3DNv,3349,Noodles,Chips/fries,Chips/fries,Noodles
R_2YgGNJSTi4ugpGG,3350,Brownies,Pulled pork,Brownies,Pulled pork
R_3lY01gu9rg2DhtI,3350,Brownies,Pulled pork,Brownies,Pulled pork
R_1GBMalERvY4YaQx,3351,Sprouts,Croissant,Croissant,Sprouts
R_ePtY8NIFk06EYAF,3351,Sprouts,Croissant,Croissant,Sprouts
R_e8UYXH2jdNi46vT,3352,Rocket/arugula ,Lamb,Lamb,Rocket/arugula 
R_eUOZej0ZzFYzbHj,3352,Rocket/arugula ,Lamb,Lamb,Rocket/arugula 
R_w1Lz1VKsgS8MYKt,3352,Rocket/arugula ,Lamb,Rocket/arugula ,Lamb
R_vjWHmHZ7Yqb3DNv,3353,Coconut,Milk,Milk,Coconut
R_w1Lz1VKsgS8MYKt,3354,Bread,Grapes,Bread,Grapes
R_vjWHmHZ7Yqb3DNv,3354,Bread,Grapes,Bread,Grapes
R_ePtY8NIFk06EYAF,3354,Bread,Grapes,Bread,Grapes
R_3lY01gu9rg2DhtI,3355,Cheesecake,Crisps/chips,Cheesecake,Crisps/chips
R_w5bx4uWq1BMU9qx,3355,Cheesecake,Crisps/chips,Cheesecake,Crisps/chips
R_e8UYXH2jdNi46vT,3356,Burger,Dates,Burger,Dates
R_2YgGNJSTi4ugpGG,3357,Bacon,Brownies,Brownies,Bacon
R_vjWHmHZ7Yqb3DNv,3357,Bacon,Brownies,Bacon,Brownies
R_eM79wWQHFSyZRPb,3357,Bacon,Brownies,Brownies,Bacon
R_W0tu5cU9H9KVFPX,3358,Yogurt,Onion,Yogurt,Onion
R_W0tu5cU9H9KVFPX,3359,Cod,Sushi,Sushi,Cod
R_eUOZej0ZzFYzbHj,3360,Smoked salmon,Victoria sponge cake,Victoria sponge cake,Smoked salmon
R_w5bx4uWq1BMU9qx,3361,Burger,Brocolli,Burger,Brocolli
R_3lY01gu9rg2DhtI,3361,Burger,Brocolli,Burger,Brocolli
R_W0tu5cU9H9KVFPX,3362,Mac n cheese,Avocado,Mac n cheese,Avocado
R_ePtY8NIFk06EYAF,3362,Mac n cheese,Avocado,Avocado,Mac n cheese
R_2YgGNJSTi4ugpGG,3362,Mac n cheese,Avocado,Mac n cheese,Avocado
R_vjWHmHZ7Yqb3DNv,3363,Tomato,Milk chocolate,Milk chocolate,Tomato
R_eM79wWQHFSyZRPb,3366,Blue cheese,Lamb,Lamb,Blue cheese
R_1GBMalERvY4YaQx,3366,Blue cheese,Lamb,Blue cheese,Lamb
R_w5bx4uWq1BMU9qx,3366,Blue cheese,Lamb,Blue cheese,Lamb
R_e8UYXH2jdNi46vT,3367,Pulled pork,Soup,Soup,Pulled pork
R_eM79wWQHFSyZRPb,3367,Pulled pork,Soup,Pulled pork,Soup
R_vjWHmHZ7Yqb3DNv,3368,Raspberries,Apple pie,Apple pie,Raspberries
R_W0tu5cU9H9KVFPX,3370,Fried eggs,Grapes,Fried eggs,Grapes
R_vjWHmHZ7Yqb3DNv,3370,Fried eggs,Grapes,Fried eggs,Grapes
R_eUOZej0ZzFYzbHj,3370,Fried eggs,Grapes,Grapes,Fried eggs
R_vjWHmHZ7Yqb3DNv,3373,Sweet potatoes,Mango,Sweet potatoes,Mango
R_e8UYXH2jdNi46vT,3373,Sweet potatoes,Mango,Sweet potatoes,Mango
R_2fHgzRZZAyze0oB,3374,Kiwi,Blue cheese,Blue cheese,Kiwi
R_2YgGNJSTi4ugpGG,3377,Kiwi,Rice,Rice,Kiwi
R_2fHgzRZZAyze0oB,3377,Kiwi,Rice,Kiwi,Rice
R_w5bx4uWq1BMU9qx,3378,Sushi,Hummus,Sushi,Hummus
R_w1Lz1VKsgS8MYKt,3379,Mushroom,Pepperoni,Pepperoni,Mushroom
R_e8UYXH2jdNi46vT,3380,Burrito,Kiwi,Burrito,Kiwi
R_1GBMalERvY4YaQx,3380,Burrito,Kiwi,Burrito,Kiwi
R_ePtY8NIFk06EYAF,3381,Cashew nuts,Cod,Cashew nuts,Cod
R_W0tu5cU9H9KVFPX,3381,Cashew nuts,Cod,Cashew nuts,Cod
R_2YgGNJSTi4ugpGG,3381,Cashew nuts,Cod,Cashew nuts,Cod
R_eUOZej0ZzFYzbHj,3382,Corn,Marmite/vegemite,Marmite/vegemite,Corn
R_ePtY8NIFk06EYAF,3382,Corn,Marmite/vegemite,Marmite/vegemite,Corn
R_1GBMalERvY4YaQx,3384,Mushroom,Chips/fries,Chips/fries,Mushroom
R_w5bx4uWq1BMU9qx,3385,Banana,Aubergine,Banana,Aubergine
R_eUOZej0ZzFYzbHj,3385,Banana,Aubergine,Banana,Aubergine
R_w5bx4uWq1BMU9qx,3386,Chicken nugges,Donuts,Donuts,Chicken nugges
R_e8UYXH2jdNi46vT,3391,Lamb,Oysters,Lamb,Oysters
R_ePtY8NIFk06EYAF,3391,Lamb,Oysters,Lamb,Oysters
R_2fHgzRZZAyze0oB,3393,Courgette,Chocolate chip muffin,Chocolate chip muffin,Courgette
R_ePtY8NIFk06EYAF,3393,Courgette,Chocolate chip muffin,Chocolate chip muffin,Courgette
R_e8UYXH2jdNi46vT,3394,Chicken nugges,Cheesecake,Cheesecake,Chicken nugges
R_ePtY8NIFk06EYAF,3394,Chicken nugges,Cheesecake,Cheesecake,Chicken nugges
R_eM79wWQHFSyZRPb,3396,Cashew nuts,Orange,Orange,Cashew nuts
R_w5bx4uWq1BMU9qx,3396,Cashew nuts,Orange,Orange,Cashew nuts
R_w1Lz1VKsgS8MYKt,3397,Milk,Strawberries,Strawberries,Milk
R_eUOZej0ZzFYzbHj,3397,Milk,Strawberries,Strawberries,Milk
R_ePtY8NIFk06EYAF,3398,Roast chicken,Corn,Roast chicken,Corn
R_e8UYXH2jdNi46vT,3399,Raspberries,Gingerbread,Gingerbread,Raspberries
R_W0tu5cU9H9KVFPX,3399,Raspberries,Gingerbread,Gingerbread,Raspberries
R_eM79wWQHFSyZRPb,3400,Blueberries,Cheesecake,Blueberries,Cheesecake
R_3lY01gu9rg2DhtI,3401,Ice cream,Sushi,Sushi,Ice cream
R_3lY01gu9rg2DhtI,3402,Marmite/vegemite,Bread,Marmite/vegemite,Bread
R_2YgGNJSTi4ugpGG,3402,Marmite/vegemite,Bread,Marmite/vegemite,Bread
R_ePtY8NIFk06EYAF,3404,Spinach,Corn,Corn,Spinach
R_W0tu5cU9H9KVFPX,3405,Pizza,Lamb,Pizza,Lamb
R_1GBMalERvY4YaQx,3407,Soup,Marmite/vegemite,Soup,Marmite/vegemite
R_2YgGNJSTi4ugpGG,3407,Soup,Marmite/vegemite,Marmite/vegemite,Soup
R_1GBMalERvY4YaQx,3408,Bacon,Coconut,Bacon,Coconut
R_2YgGNJSTi4ugpGG,3409,Avocado,Cashew nuts,Cashew nuts,Avocado
R_2fHgzRZZAyze0oB,3409,Avocado,Cashew nuts,Cashew nuts,Avocado
R_3lY01gu9rg2DhtI,3410,Mushroom,Blue cheese,Blue cheese,Mushroom
R_ePtY8NIFk06EYAF,3412,Corn,Blue cheese,Blue cheese,Corn
R_eM79wWQHFSyZRPb,3412,Corn,Blue cheese,Corn,Blue cheese
